year,reg_name,tax_name,reg_id,tax_id,amount
2017,Île-de-France,Recettes d'investissement,729fa8ca-e093-4744-83df-3481aaa9dc6d,778c0dda-7329-48bb-9416-cba93fbbcaf1,1192883526
2012,Île-de-France,Recettes d'investissement,729fa8ca-e093-4744-83df-3481aaa9dc6d,778c0dda-7329-48bb-9416-cba93fbbcaf1,1177347855
2016,Île-de-France,Recettes d'investissement,729fa8ca-e093-4744-83df-3481aaa9dc6d,778c0dda-7329-48bb-9416-cba93fbbcaf1,1414975361
2013,Île-de-France,Recettes d'investissement,729fa8ca-e093-4744-83df-3481aaa9dc6d,778c0dda-7329-48bb-9416-cba93fbbcaf1,1552540212
2017,Guadeloupe,Recettes d'investissement,6025eeaf-621e-4249-8574-316a14ad4fe5,778c0dda-7329-48bb-9416-cba93fbbcaf1,60131375.15
2015,Guadeloupe,Recettes d'investissement,6025eeaf-621e-4249-8574-316a14ad4fe5,778c0dda-7329-48bb-9416-cba93fbbcaf1,200760563.3
2016,Guadeloupe,Recettes d'investissement,6025eeaf-621e-4249-8574-316a14ad4fe5,778c0dda-7329-48bb-9416-cba93fbbcaf1,99101003.63
2018,Guadeloupe,Recettes d'investissement,6025eeaf-621e-4249-8574-316a14ad4fe5,778c0dda-7329-48bb-9416-cba93fbbcaf1,152177456
2019,Guadeloupe,Recettes d'investissement,6025eeaf-621e-4249-8574-316a14ad4fe5,778c0dda-7329-48bb-9416-cba93fbbcaf1,189776680.8
2014,Guadeloupe,Recettes d'investissement,6025eeaf-621e-4249-8574-316a14ad4fe5,778c0dda-7329-48bb-9416-cba93fbbcaf1,96350796.8
2013,Guadeloupe,Recettes d'investissement,6025eeaf-621e-4249-8574-316a14ad4fe5,778c0dda-7329-48bb-9416-cba93fbbcaf1,107888614.5
2012,Guadeloupe,Recettes d'investissement,6025eeaf-621e-4249-8574-316a14ad4fe5,778c0dda-7329-48bb-9416-cba93fbbcaf1,74010046.94
2015,Martinique,Recettes d'investissement,2c776fd7-5684-41c1-a14b-20c7a57aba33,778c0dda-7329-48bb-9416-cba93fbbcaf1,182777638.3
2012,Martinique,Recettes d'investissement,2c776fd7-5684-41c1-a14b-20c7a57aba33,778c0dda-7329-48bb-9416-cba93fbbcaf1,179739690.8
2016,Martinique,Recettes d'investissement,2c776fd7-5684-41c1-a14b-20c7a57aba33,778c0dda-7329-48bb-9416-cba93fbbcaf1,324273242.3
2018,Martinique,Recettes d'investissement,2c776fd7-5684-41c1-a14b-20c7a57aba33,778c0dda-7329-48bb-9416-cba93fbbcaf1,181549347.1
2013,Martinique,Recettes d'investissement,2c776fd7-5684-41c1-a14b-20c7a57aba33,778c0dda-7329-48bb-9416-cba93fbbcaf1,140381714
2019,Martinique,Recettes d'investissement,2c776fd7-5684-41c1-a14b-20c7a57aba33,778c0dda-7329-48bb-9416-cba93fbbcaf1,149134239.2
2014,Martinique,Recettes d'investissement,2c776fd7-5684-41c1-a14b-20c7a57aba33,778c0dda-7329-48bb-9416-cba93fbbcaf1,157825862
2017,Martinique,Recettes d'investissement,2c776fd7-5684-41c1-a14b-20c7a57aba33,778c0dda-7329-48bb-9416-cba93fbbcaf1,121039602.3
2012,Guyane,Recettes d'investissement,52393301-f3ee-44ae-b9c7-7a2e546dd159,778c0dda-7329-48bb-9416-cba93fbbcaf1,20581519.85
2019,Guyane,Recettes d'investissement,52393301-f3ee-44ae-b9c7-7a2e546dd159,778c0dda-7329-48bb-9416-cba93fbbcaf1,106783340.9
2017,Guyane,Recettes d'investissement,52393301-f3ee-44ae-b9c7-7a2e546dd159,778c0dda-7329-48bb-9416-cba93fbbcaf1,113857808
2015,Guyane,Recettes d'investissement,52393301-f3ee-44ae-b9c7-7a2e546dd159,778c0dda-7329-48bb-9416-cba93fbbcaf1,70842627.13
2013,Guyane,Recettes d'investissement,52393301-f3ee-44ae-b9c7-7a2e546dd159,778c0dda-7329-48bb-9416-cba93fbbcaf1,29151993.68
2018,Guyane,Recettes d'investissement,52393301-f3ee-44ae-b9c7-7a2e546dd159,778c0dda-7329-48bb-9416-cba93fbbcaf1,64335822.21
2014,Guyane,Recettes d'investissement,52393301-f3ee-44ae-b9c7-7a2e546dd159,778c0dda-7329-48bb-9416-cba93fbbcaf1,31583431.44
2016,Guyane,Recettes d'investissement,52393301-f3ee-44ae-b9c7-7a2e546dd159,778c0dda-7329-48bb-9416-cba93fbbcaf1,71202778.04
2012,La Réunion,Recettes d'investissement,62512c29-eb2a-4d06-b9ea-34e78eae65f6,778c0dda-7329-48bb-9416-cba93fbbcaf1,248247001
2017,La Réunion,Recettes d'investissement,62512c29-eb2a-4d06-b9ea-34e78eae65f6,778c0dda-7329-48bb-9416-cba93fbbcaf1,642026481.2
2019,La Réunion,Recettes d'investissement,62512c29-eb2a-4d06-b9ea-34e78eae65f6,778c0dda-7329-48bb-9416-cba93fbbcaf1,375499137
2015,La Réunion,Recettes d'investissement,62512c29-eb2a-4d06-b9ea-34e78eae65f6,778c0dda-7329-48bb-9416-cba93fbbcaf1,489707954.1
2018,La Réunion,Recettes d'investissement,62512c29-eb2a-4d06-b9ea-34e78eae65f6,778c0dda-7329-48bb-9416-cba93fbbcaf1,476649209.1
2013,La Réunion,Recettes d'investissement,62512c29-eb2a-4d06-b9ea-34e78eae65f6,778c0dda-7329-48bb-9416-cba93fbbcaf1,252846157.8
2014,La Réunion,Recettes d'investissement,62512c29-eb2a-4d06-b9ea-34e78eae65f6,778c0dda-7329-48bb-9416-cba93fbbcaf1,208168180.5
2016,La Réunion,Recettes d'investissement,62512c29-eb2a-4d06-b9ea-34e78eae65f6,778c0dda-7329-48bb-9416-cba93fbbcaf1,544888153.3
2013,Provence-Alpes-Côte d'Azur,Subventions reçues et participations,d2cc5169-137b-41a4-a683-91d94847ef98,a9eea5b4-537a-4e2e-8b83-1cf8dc9e8c4b,52639933.1
2017,Provence-Alpes-Côte d'Azur,Subventions reçues et participations,d2cc5169-137b-41a4-a683-91d94847ef98,a9eea5b4-537a-4e2e-8b83-1cf8dc9e8c4b,88968499.45
2014,Provence-Alpes-Côte d'Azur,Subventions reçues et participations,d2cc5169-137b-41a4-a683-91d94847ef98,a9eea5b4-537a-4e2e-8b83-1cf8dc9e8c4b,31181533.97
2016,Provence-Alpes-Côte d'Azur,Subventions reçues et participations,d2cc5169-137b-41a4-a683-91d94847ef98,a9eea5b4-537a-4e2e-8b83-1cf8dc9e8c4b,39306970.95
2019,Provence-Alpes-Côte d'Azur,Subventions reçues et participations,d2cc5169-137b-41a4-a683-91d94847ef98,a9eea5b4-537a-4e2e-8b83-1cf8dc9e8c4b,108317544
2015,Provence-Alpes-Côte d'Azur,Subventions reçues et participations,d2cc5169-137b-41a4-a683-91d94847ef98,a9eea5b4-537a-4e2e-8b83-1cf8dc9e8c4b,41963479.71
2018,Provence-Alpes-Côte d'Azur,Subventions reçues et participations,d2cc5169-137b-41a4-a683-91d94847ef98,a9eea5b4-537a-4e2e-8b83-1cf8dc9e8c4b,142456096
2012,Provence-Alpes-Côte d'Azur,Subventions reçues et participations,d2cc5169-137b-41a4-a683-91d94847ef98,a9eea5b4-537a-4e2e-8b83-1cf8dc9e8c4b,44668525.6
2015,Normandie,Subventions reçues et participations,595dfc9d-6340-431b-89e0-d97b6a981735,a9eea5b4-537a-4e2e-8b83-1cf8dc9e8c4b,40859986.52
2012,Normandie,Subventions reçues et participations,595dfc9d-6340-431b-89e0-d97b6a981735,a9eea5b4-537a-4e2e-8b83-1cf8dc9e8c4b,23152931.47
2014,Normandie,Subventions reçues et participations,595dfc9d-6340-431b-89e0-d97b6a981735,a9eea5b4-537a-4e2e-8b83-1cf8dc9e8c4b,29314835.52
2014,Normandie,Subventions reçues et participations,595dfc9d-6340-431b-89e0-d97b6a981735,a9eea5b4-537a-4e2e-8b83-1cf8dc9e8c4b,21968263.34
2012,Normandie,Subventions reçues et participations,595dfc9d-6340-431b-89e0-d97b6a981735,a9eea5b4-537a-4e2e-8b83-1cf8dc9e8c4b,17719464.74
2015,Normandie,Subventions reçues et participations,595dfc9d-6340-431b-89e0-d97b6a981735,a9eea5b4-537a-4e2e-8b83-1cf8dc9e8c4b,15922720.85
2013,Normandie,Subventions reçues et participations,595dfc9d-6340-431b-89e0-d97b6a981735,a9eea5b4-537a-4e2e-8b83-1cf8dc9e8c4b,13610077.75
2016,Normandie,Subventions reçues et participations,595dfc9d-6340-431b-89e0-d97b6a981735,a9eea5b4-537a-4e2e-8b83-1cf8dc9e8c4b,39389884.58
2019,Normandie,Subventions reçues et participations,595dfc9d-6340-431b-89e0-d97b6a981735,a9eea5b4-537a-4e2e-8b83-1cf8dc9e8c4b,91923340.72
2018,Normandie,Subventions reçues et participations,595dfc9d-6340-431b-89e0-d97b6a981735,a9eea5b4-537a-4e2e-8b83-1cf8dc9e8c4b,80938588.11
2017,Normandie,Subventions reçues et participations,595dfc9d-6340-431b-89e0-d97b6a981735,a9eea5b4-537a-4e2e-8b83-1cf8dc9e8c4b,55972142.03
2013,Normandie,Subventions reçues et participations,595dfc9d-6340-431b-89e0-d97b6a981735,a9eea5b4-537a-4e2e-8b83-1cf8dc9e8c4b,22189257.73
2012,Corse,Subventions reçues et participations,d8581684-67e6-4201-b019-9499161dc5c2,a9eea5b4-537a-4e2e-8b83-1cf8dc9e8c4b,5570983.03
2016,Corse,Subventions reçues et participations,d8581684-67e6-4201-b019-9499161dc5c2,a9eea5b4-537a-4e2e-8b83-1cf8dc9e8c4b,6898280.61
2019,Corse,Subventions reçues et participations,d8581684-67e6-4201-b019-9499161dc5c2,a9eea5b4-537a-4e2e-8b83-1cf8dc9e8c4b,40753284.76
2013,Corse,Subventions reçues et participations,d8581684-67e6-4201-b019-9499161dc5c2,a9eea5b4-537a-4e2e-8b83-1cf8dc9e8c4b,7875771.64
2017,Corse,Subventions reçues et participations,d8581684-67e6-4201-b019-9499161dc5c2,a9eea5b4-537a-4e2e-8b83-1cf8dc9e8c4b,7057764.67
2015,Corse,Subventions reçues et participations,d8581684-67e6-4201-b019-9499161dc5c2,a9eea5b4-537a-4e2e-8b83-1cf8dc9e8c4b,7802200.73
2018,Corse,Subventions reçues et participations,d8581684-67e6-4201-b019-9499161dc5c2,a9eea5b4-537a-4e2e-8b83-1cf8dc9e8c4b,34303201.57
2014,Corse,Subventions reçues et participations,d8581684-67e6-4201-b019-9499161dc5c2,a9eea5b4-537a-4e2e-8b83-1cf8dc9e8c4b,4360257.09
2013,Bourgogne-Franche-Comté,Subventions reçues et participations,b9ff01eb-b0b9-4a81-87d9-6d4f78e93e53,a9eea5b4-537a-4e2e-8b83-1cf8dc9e8c4b,10650001.59
2019,Bourgogne-Franche-Comté,Subventions reçues et participations,b9ff01eb-b0b9-4a81-87d9-6d4f78e93e53,a9eea5b4-537a-4e2e-8b83-1cf8dc9e8c4b,63758864.92
2012,Bourgogne-Franche-Comté,Subventions reçues et participations,b9ff01eb-b0b9-4a81-87d9-6d4f78e93e53,a9eea5b4-537a-4e2e-8b83-1cf8dc9e8c4b,18283746.06
2015,Bourgogne-Franche-Comté,Subventions reçues et participations,b9ff01eb-b0b9-4a81-87d9-6d4f78e93e53,a9eea5b4-537a-4e2e-8b83-1cf8dc9e8c4b,20809825.86
2014,Bourgogne-Franche-Comté,Subventions reçues et participations,b9ff01eb-b0b9-4a81-87d9-6d4f78e93e53,a9eea5b4-537a-4e2e-8b83-1cf8dc9e8c4b,13247553.77
2014,Bourgogne-Franche-Comté,Subventions reçues et participations,b9ff01eb-b0b9-4a81-87d9-6d4f78e93e53,a9eea5b4-537a-4e2e-8b83-1cf8dc9e8c4b,18738739.1
2015,Bourgogne-Franche-Comté,Subventions reçues et participations,b9ff01eb-b0b9-4a81-87d9-6d4f78e93e53,a9eea5b4-537a-4e2e-8b83-1cf8dc9e8c4b,15316598.2
2013,Bourgogne-Franche-Comté,Subventions reçues et participations,b9ff01eb-b0b9-4a81-87d9-6d4f78e93e53,a9eea5b4-537a-4e2e-8b83-1cf8dc9e8c4b,11681801.39
2018,Bourgogne-Franche-Comté,Subventions reçues et participations,b9ff01eb-b0b9-4a81-87d9-6d4f78e93e53,a9eea5b4-537a-4e2e-8b83-1cf8dc9e8c4b,48243735.66
2012,Bourgogne-Franche-Comté,Subventions reçues et participations,b9ff01eb-b0b9-4a81-87d9-6d4f78e93e53,a9eea5b4-537a-4e2e-8b83-1cf8dc9e8c4b,13971203.15
2016,Bourgogne-Franche-Comté,Subventions reçues et participations,b9ff01eb-b0b9-4a81-87d9-6d4f78e93e53,a9eea5b4-537a-4e2e-8b83-1cf8dc9e8c4b,29538858.4
2017,Bourgogne-Franche-Comté,Subventions reçues et participations,b9ff01eb-b0b9-4a81-87d9-6d4f78e93e53,a9eea5b4-537a-4e2e-8b83-1cf8dc9e8c4b,29510852.96
2017,Occitanie,Subventions reçues et participations,2ebd2c63-4501-422b-8a44-a8985bc4a1da,a9eea5b4-537a-4e2e-8b83-1cf8dc9e8c4b,485457158.7
2014,Occitanie,Subventions reçues et participations,2ebd2c63-4501-422b-8a44-a8985bc4a1da,a9eea5b4-537a-4e2e-8b83-1cf8dc9e8c4b,27738550.01
2012,Occitanie,Subventions reçues et participations,2ebd2c63-4501-422b-8a44-a8985bc4a1da,a9eea5b4-537a-4e2e-8b83-1cf8dc9e8c4b,13239405.41
2013,Occitanie,Subventions reçues et participations,2ebd2c63-4501-422b-8a44-a8985bc4a1da,a9eea5b4-537a-4e2e-8b83-1cf8dc9e8c4b,27512282.63
2019,Occitanie,Subventions reçues et participations,2ebd2c63-4501-422b-8a44-a8985bc4a1da,a9eea5b4-537a-4e2e-8b83-1cf8dc9e8c4b,411536224.1
2015,Occitanie,Subventions reçues et participations,2ebd2c63-4501-422b-8a44-a8985bc4a1da,a9eea5b4-537a-4e2e-8b83-1cf8dc9e8c4b,159426302.2
2015,Occitanie,Subventions reçues et participations,2ebd2c63-4501-422b-8a44-a8985bc4a1da,a9eea5b4-537a-4e2e-8b83-1cf8dc9e8c4b,70286378.53
2012,Occitanie,Subventions reçues et participations,2ebd2c63-4501-422b-8a44-a8985bc4a1da,a9eea5b4-537a-4e2e-8b83-1cf8dc9e8c4b,23543742.41
2018,Occitanie,Subventions reçues et participations,2ebd2c63-4501-422b-8a44-a8985bc4a1da,a9eea5b4-537a-4e2e-8b83-1cf8dc9e8c4b,395065762.5
2014,Occitanie,Subventions reçues et participations,2ebd2c63-4501-422b-8a44-a8985bc4a1da,a9eea5b4-537a-4e2e-8b83-1cf8dc9e8c4b,35525211.6
2016,Occitanie,Subventions reçues et participations,2ebd2c63-4501-422b-8a44-a8985bc4a1da,a9eea5b4-537a-4e2e-8b83-1cf8dc9e8c4b,295942313.4
2013,Occitanie,Subventions reçues et participations,2ebd2c63-4501-422b-8a44-a8985bc4a1da,a9eea5b4-537a-4e2e-8b83-1cf8dc9e8c4b,20484515.26
2012,Nouvelle-Aquitaine,Subventions reçues et participations,7367518c-3bee-47fa-93ee-427254c5c95e,a9eea5b4-537a-4e2e-8b83-1cf8dc9e8c4b,23990181.97
2012,Nouvelle-Aquitaine,Subventions reçues et participations,7367518c-3bee-47fa-93ee-427254c5c95e,a9eea5b4-537a-4e2e-8b83-1cf8dc9e8c4b,13757450.53
2014,Nouvelle-Aquitaine,Subventions reçues et participations,7367518c-3bee-47fa-93ee-427254c5c95e,a9eea5b4-537a-4e2e-8b83-1cf8dc9e8c4b,26027511.19
2014,Nouvelle-Aquitaine,Subventions reçues et participations,7367518c-3bee-47fa-93ee-427254c5c95e,a9eea5b4-537a-4e2e-8b83-1cf8dc9e8c4b,18272329.77
2013,Nouvelle-Aquitaine,Subventions reçues et participations,7367518c-3bee-47fa-93ee-427254c5c95e,a9eea5b4-537a-4e2e-8b83-1cf8dc9e8c4b,27367363.32
2014,Nouvelle-Aquitaine,Subventions reçues et participations,7367518c-3bee-47fa-93ee-427254c5c95e,a9eea5b4-537a-4e2e-8b83-1cf8dc9e8c4b,15312466.24
2018,Nouvelle-Aquitaine,Subventions reçues et participations,7367518c-3bee-47fa-93ee-427254c5c95e,a9eea5b4-537a-4e2e-8b83-1cf8dc9e8c4b,134353783.2
2016,Nouvelle-Aquitaine,Subventions reçues et participations,7367518c-3bee-47fa-93ee-427254c5c95e,a9eea5b4-537a-4e2e-8b83-1cf8dc9e8c4b,88253700.24
2015,Nouvelle-Aquitaine,Subventions reçues et participations,7367518c-3bee-47fa-93ee-427254c5c95e,a9eea5b4-537a-4e2e-8b83-1cf8dc9e8c4b,13145026.82
2012,Nouvelle-Aquitaine,Subventions reçues et participations,7367518c-3bee-47fa-93ee-427254c5c95e,a9eea5b4-537a-4e2e-8b83-1cf8dc9e8c4b,16723101.93
2015,Nouvelle-Aquitaine,Subventions reçues et participations,7367518c-3bee-47fa-93ee-427254c5c95e,a9eea5b4-537a-4e2e-8b83-1cf8dc9e8c4b,62524504.15
2015,Nouvelle-Aquitaine,Subventions reçues et participations,7367518c-3bee-47fa-93ee-427254c5c95e,a9eea5b4-537a-4e2e-8b83-1cf8dc9e8c4b,19281806.47
2013,Nouvelle-Aquitaine,Subventions reçues et participations,7367518c-3bee-47fa-93ee-427254c5c95e,a9eea5b4-537a-4e2e-8b83-1cf8dc9e8c4b,13842893.64
2013,Nouvelle-Aquitaine,Subventions reçues et participations,7367518c-3bee-47fa-93ee-427254c5c95e,a9eea5b4-537a-4e2e-8b83-1cf8dc9e8c4b,19012196.9
2019,Nouvelle-Aquitaine,Subventions reçues et participations,7367518c-3bee-47fa-93ee-427254c5c95e,a9eea5b4-537a-4e2e-8b83-1cf8dc9e8c4b,180691892.2
2017,Nouvelle-Aquitaine,Subventions reçues et participations,7367518c-3bee-47fa-93ee-427254c5c95e,a9eea5b4-537a-4e2e-8b83-1cf8dc9e8c4b,127284411.3
2012,Bretagne,Subventions reçues et participations,da7eb159-014b-49b4-96aa-fbb69758f29f,a9eea5b4-537a-4e2e-8b83-1cf8dc9e8c4b,26565998.25
2017,Bretagne,Subventions reçues et participations,da7eb159-014b-49b4-96aa-fbb69758f29f,a9eea5b4-537a-4e2e-8b83-1cf8dc9e8c4b,93431408.77
2019,Bretagne,Subventions reçues et participations,da7eb159-014b-49b4-96aa-fbb69758f29f,a9eea5b4-537a-4e2e-8b83-1cf8dc9e8c4b,121964319.2
2014,Bretagne,Subventions reçues et participations,da7eb159-014b-49b4-96aa-fbb69758f29f,a9eea5b4-537a-4e2e-8b83-1cf8dc9e8c4b,24225445.04
2015,Bretagne,Subventions reçues et participations,da7eb159-014b-49b4-96aa-fbb69758f29f,a9eea5b4-537a-4e2e-8b83-1cf8dc9e8c4b,32695031.64
2016,Bretagne,Subventions reçues et participations,da7eb159-014b-49b4-96aa-fbb69758f29f,a9eea5b4-537a-4e2e-8b83-1cf8dc9e8c4b,51304511.41
2013,Bretagne,Subventions reçues et participations,da7eb159-014b-49b4-96aa-fbb69758f29f,a9eea5b4-537a-4e2e-8b83-1cf8dc9e8c4b,28175053.95
2018,Bretagne,Subventions reçues et participations,da7eb159-014b-49b4-96aa-fbb69758f29f,a9eea5b4-537a-4e2e-8b83-1cf8dc9e8c4b,96890921.13
2013,Pays de la Loire,Subventions reçues et participations,50e962a2-0f93-4e06-8225-bd736a697012,a9eea5b4-537a-4e2e-8b83-1cf8dc9e8c4b,31787457.22
2016,Pays de la Loire,Subventions reçues et participations,50e962a2-0f93-4e06-8225-bd736a697012,a9eea5b4-537a-4e2e-8b83-1cf8dc9e8c4b,58520687.33
2017,Pays de la Loire,Subventions reçues et participations,50e962a2-0f93-4e06-8225-bd736a697012,a9eea5b4-537a-4e2e-8b83-1cf8dc9e8c4b,99072181.83
2018,Pays de la Loire,Subventions reçues et participations,50e962a2-0f93-4e06-8225-bd736a697012,a9eea5b4-537a-4e2e-8b83-1cf8dc9e8c4b,45799337.43
2015,Pays de la Loire,Subventions reçues et participations,50e962a2-0f93-4e06-8225-bd736a697012,a9eea5b4-537a-4e2e-8b83-1cf8dc9e8c4b,40444763.53
2014,Pays de la Loire,Subventions reçues et participations,50e962a2-0f93-4e06-8225-bd736a697012,a9eea5b4-537a-4e2e-8b83-1cf8dc9e8c4b,28851440.86
2012,Pays de la Loire,Subventions reçues et participations,50e962a2-0f93-4e06-8225-bd736a697012,a9eea5b4-537a-4e2e-8b83-1cf8dc9e8c4b,28297154.87
2016,Centre-Val de Loire,Subventions reçues et participations,abb4141f-f575-4fec-862d-ad4b51256af5,a9eea5b4-537a-4e2e-8b83-1cf8dc9e8c4b,41112806.12
2014,Centre-Val de Loire,Subventions reçues et participations,abb4141f-f575-4fec-862d-ad4b51256af5,a9eea5b4-537a-4e2e-8b83-1cf8dc9e8c4b,28002775.84
2012,Centre-Val de Loire,Subventions reçues et participations,abb4141f-f575-4fec-862d-ad4b51256af5,a9eea5b4-537a-4e2e-8b83-1cf8dc9e8c4b,29327509.23
2015,Centre-Val de Loire,Subventions reçues et participations,abb4141f-f575-4fec-862d-ad4b51256af5,a9eea5b4-537a-4e2e-8b83-1cf8dc9e8c4b,38559360.89
2018,Centre-Val de Loire,Subventions reçues et participations,abb4141f-f575-4fec-862d-ad4b51256af5,a9eea5b4-537a-4e2e-8b83-1cf8dc9e8c4b,119915978.9
2017,Centre-Val de Loire,Subventions reçues et participations,abb4141f-f575-4fec-862d-ad4b51256af5,a9eea5b4-537a-4e2e-8b83-1cf8dc9e8c4b,90757718.73
2019,Centre-Val de Loire,Subventions reçues et participations,abb4141f-f575-4fec-862d-ad4b51256af5,a9eea5b4-537a-4e2e-8b83-1cf8dc9e8c4b,177687939.5
2013,Centre-Val de Loire,Subventions reçues et participations,abb4141f-f575-4fec-862d-ad4b51256af5,a9eea5b4-537a-4e2e-8b83-1cf8dc9e8c4b,25024042.02
2013,Grand Est,Subventions reçues et participations,9be7fce3-5775-4cad-8545-b125b6a820c8,a9eea5b4-537a-4e2e-8b83-1cf8dc9e8c4b,11679164.21
2014,Grand Est,Subventions reçues et participations,9be7fce3-5775-4cad-8545-b125b6a820c8,a9eea5b4-537a-4e2e-8b83-1cf8dc9e8c4b,13092031.81
2012,Grand Est,Subventions reçues et participations,9be7fce3-5775-4cad-8545-b125b6a820c8,a9eea5b4-537a-4e2e-8b83-1cf8dc9e8c4b,8742130.81
2018,Grand Est,Subventions reçues et participations,9be7fce3-5775-4cad-8545-b125b6a820c8,a9eea5b4-537a-4e2e-8b83-1cf8dc9e8c4b,117602187
2017,Grand Est,Subventions reçues et participations,9be7fce3-5775-4cad-8545-b125b6a820c8,a9eea5b4-537a-4e2e-8b83-1cf8dc9e8c4b,147703679.2
2019,Grand Est,Subventions reçues et participations,9be7fce3-5775-4cad-8545-b125b6a820c8,a9eea5b4-537a-4e2e-8b83-1cf8dc9e8c4b,141785031.4
2015,Grand Est,Subventions reçues et participations,9be7fce3-5775-4cad-8545-b125b6a820c8,a9eea5b4-537a-4e2e-8b83-1cf8dc9e8c4b,26881412.01
2014,Grand Est,Subventions reçues et participations,9be7fce3-5775-4cad-8545-b125b6a820c8,a9eea5b4-537a-4e2e-8b83-1cf8dc9e8c4b,12928589.55
2014,Grand Est,Subventions reçues et participations,9be7fce3-5775-4cad-8545-b125b6a820c8,a9eea5b4-537a-4e2e-8b83-1cf8dc9e8c4b,16687149.77
2016,Grand Est,Subventions reçues et participations,9be7fce3-5775-4cad-8545-b125b6a820c8,a9eea5b4-537a-4e2e-8b83-1cf8dc9e8c4b,50948951.68
2012,Grand Est,Subventions reçues et participations,9be7fce3-5775-4cad-8545-b125b6a820c8,a9eea5b4-537a-4e2e-8b83-1cf8dc9e8c4b,7868348.96
2015,Grand Est,Subventions reçues et participations,9be7fce3-5775-4cad-8545-b125b6a820c8,a9eea5b4-537a-4e2e-8b83-1cf8dc9e8c4b,16913744.47
2015,Grand Est,Subventions reçues et participations,9be7fce3-5775-4cad-8545-b125b6a820c8,a9eea5b4-537a-4e2e-8b83-1cf8dc9e8c4b,16102810
2012,Grand Est,Subventions reçues et participations,9be7fce3-5775-4cad-8545-b125b6a820c8,a9eea5b4-537a-4e2e-8b83-1cf8dc9e8c4b,23048438.67
2013,Grand Est,Subventions reçues et participations,9be7fce3-5775-4cad-8545-b125b6a820c8,a9eea5b4-537a-4e2e-8b83-1cf8dc9e8c4b,14946013.82
2013,Grand Est,Subventions reçues et participations,9be7fce3-5775-4cad-8545-b125b6a820c8,a9eea5b4-537a-4e2e-8b83-1cf8dc9e8c4b,12550082.77
2015,Hauts-de-France,Subventions reçues et participations,b18c4851-c734-4f67-9d5d-198ec3d317b6,a9eea5b4-537a-4e2e-8b83-1cf8dc9e8c4b,25368896.18
2014,Hauts-de-France,Subventions reçues et participations,b18c4851-c734-4f67-9d5d-198ec3d317b6,a9eea5b4-537a-4e2e-8b83-1cf8dc9e8c4b,20569031.05
2012,Hauts-de-France,Subventions reçues et participations,b18c4851-c734-4f67-9d5d-198ec3d317b6,a9eea5b4-537a-4e2e-8b83-1cf8dc9e8c4b,75338146.32
2012,Hauts-de-France,Subventions reçues et participations,b18c4851-c734-4f67-9d5d-198ec3d317b6,a9eea5b4-537a-4e2e-8b83-1cf8dc9e8c4b,16919625.12
2015,Hauts-de-France,Subventions reçues et participations,b18c4851-c734-4f67-9d5d-198ec3d317b6,a9eea5b4-537a-4e2e-8b83-1cf8dc9e8c4b,83878314.81
2019,Hauts-de-France,Subventions reçues et participations,b18c4851-c734-4f67-9d5d-198ec3d317b6,a9eea5b4-537a-4e2e-8b83-1cf8dc9e8c4b,269054837
2017,Hauts-de-France,Subventions reçues et participations,b18c4851-c734-4f67-9d5d-198ec3d317b6,a9eea5b4-537a-4e2e-8b83-1cf8dc9e8c4b,127539652.7
2014,Hauts-de-France,Subventions reçues et participations,b18c4851-c734-4f67-9d5d-198ec3d317b6,a9eea5b4-537a-4e2e-8b83-1cf8dc9e8c4b,76739372.1
2018,Hauts-de-France,Subventions reçues et participations,b18c4851-c734-4f67-9d5d-198ec3d317b6,a9eea5b4-537a-4e2e-8b83-1cf8dc9e8c4b,141195907
2013,Hauts-de-France,Subventions reçues et participations,b18c4851-c734-4f67-9d5d-198ec3d317b6,a9eea5b4-537a-4e2e-8b83-1cf8dc9e8c4b,70351191.6
2013,Hauts-de-France,Subventions reçues et participations,b18c4851-c734-4f67-9d5d-198ec3d317b6,a9eea5b4-537a-4e2e-8b83-1cf8dc9e8c4b,21626517.17
2016,Hauts-de-France,Subventions reçues et participations,b18c4851-c734-4f67-9d5d-198ec3d317b6,a9eea5b4-537a-4e2e-8b83-1cf8dc9e8c4b,109239239.2
2013,Auvergne-Rhône-Alpes,Subventions reçues et participations,9e540192-ace7-425f-9987-aaf5ae031274,a9eea5b4-537a-4e2e-8b83-1cf8dc9e8c4b,14880034.94
2018,Auvergne-Rhône-Alpes,Subventions reçues et participations,9e540192-ace7-425f-9987-aaf5ae031274,a9eea5b4-537a-4e2e-8b83-1cf8dc9e8c4b,65483926.8
2012,Auvergne-Rhône-Alpes,Subventions reçues et participations,9e540192-ace7-425f-9987-aaf5ae031274,a9eea5b4-537a-4e2e-8b83-1cf8dc9e8c4b,15442461.26
2015,Auvergne-Rhône-Alpes,Subventions reçues et participations,9e540192-ace7-425f-9987-aaf5ae031274,a9eea5b4-537a-4e2e-8b83-1cf8dc9e8c4b,61285292.62
2013,Auvergne-Rhône-Alpes,Subventions reçues et participations,9e540192-ace7-425f-9987-aaf5ae031274,a9eea5b4-537a-4e2e-8b83-1cf8dc9e8c4b,53304515.83
2014,Auvergne-Rhône-Alpes,Subventions reçues et participations,9e540192-ace7-425f-9987-aaf5ae031274,a9eea5b4-537a-4e2e-8b83-1cf8dc9e8c4b,36645148.45
